year;month;location;location_type;category;grape_type;volume_hl;value_usd
2019;11;Australia;Country;Import;Wine;3671;11577.3
2019;11;Australia;Country;Import;Sparkling;658;1966.84
2019;11;Australia;Country;Export;Table;1132;3342.29
2019;11;Australia;Country;Export;Wine;4369;18029.45
2019;11;Australia;Country;Export;Sparkling;4334;16807.23
2019;12;Australia;Country;Import;Table;1557;3834.6
2019;12;Australia;Country;Import;Wine;663;2947.18
2019;12;Australia;Country;Import;Sparkling;5190;12750.48
2019;12;Australia;Country;Export;Table;3426;11741.97
2019;12;Australia;Country;Export;Wine;6424;25909.6
2019;12;Australia;Country;Export;Sparkling;5749;12607.07
2020;1;Australia;Country;Import;Table;271;718.68
2020;1;Australia;Country;Import;Wine;3216;10273.88
2020;1;Australia;Country;Import;Sparkling;3204;8155.8
2020;1;Australia;Country;Export;Table;4155;17769.95
2020;1;Australia;Country;Export;Wine;2423;5967.71
2020;1;Australia;Country;Export;Sparkling;1045;3472.24
2020;2;Australia;Country;Import;Table;5377;26276.0
2020;2;Australia;Country;Import;Wine;3500;16676.41
2020;2;Australia;Country;Import;Sparkling;451;996.59
2020;2;Australia;Country;Export;Table;6533;14456.28
2020;2;Australia;Country;Export;Wine;4974;20364.18
2020;2;Australia;Country;Export;Sparkling;6571;28641.81
2020;3;Australia;Country;Import;Table;6268;21903.41
2020;3;Australia;Country;Import;Wine;5924;19943.22
2020;3;Australia;Country;Import;Sparkling;5974;24683.74
2020;3;Australia;Country;Export;Table;2038;6354.55
2020;3;Australia;Country;Export;Wine;6069;18816.39
2020;3;Australia;Country;Export;Sparkling;4690;13996.16
2020;4;Australia;Country;Import;Table;6421;19938.31
2020;4;Australia;Country;Import;Wine;493;2446.21
2020;4;Australia;Country;Import;Sparkling;3830;13715.28
2020;4;Australia;Country;Export;Table;874;2353.62
2020;4;Australia;Country;Export;Wine;1794;8077.59
2020;4;Australia;Country;Export;Sparkling;2736;7943.65
2020;5;Australia;Country;Import;Table;5747;20686.69
2020;5;Australia;Country;Import;Wine;4082;11511.77
2020;5;Australia;Country;Import;Sparkling;596;1620.85
2020;5;Australia;Country;Export;Table;216;635.77
2020;5;Australia;Country;Export;Wine;6260;23503.52
2020;5;Australia;Country;Export;Sparkling;4993;15010.64
2020;6;Australia;Country;Import;Table;6780;14623.55
2020;6;Australia;Country;Import;Wine;2756;5760.79
2020;6;Australia;Country;Import;Sparkling;3309;16185.72
2020;6;Australia;Country;Export;Table;2047;6545.15
2020;6;Australia;Country;Export;Wine;5642;23031.95
2020;6;Australia;Country;Export;Sparkling;6506;27685.41
2020;7;Australia;Country;Import;Table;2432;8063.27
2020;7;Australia;Country;Import;Wine;2798;11429.21
2020;7;Australia;Country;Import;Sparkling;1856;3878.65
2020;7;Australia;Country;Export;Table;6462;28774.94
2020;7;Australia;Country;Export;Wine;4255;13037.12
2020;7;Australia;Country;Export;Sparkling;3965;12583.58
2020;8;Australia;Country;Import;Table;3635;17797.21
2020;8;Australia;Country;Import;Wine;6824;33186.28
2020;8;Australia;Country;Import;Sparkling;6402;19214.15
2020;8;Australia;Country;Export;Table;2028;6012.97
2020;8;Australia;Country;Export;Wine;936;3612.47
2020;8;Australia;Country;Export;Sparkling;6845;19633.25
2020;9;Australia;Country;Import;Table;6291;18209.83
2020;9;Australia;Country;Import;Wine;4724;20198.43
2020;9;Australia;Country;Import;Sparkling;4286;20017.69
2020;9;Australia;Country;Export;Table;3525;11896.98
2020;9;Australia;Country;Export;Wine;2899;10740.07
2020;9;Australia;Country;Export;Sparkling;2234;10956.34
2020;10;Australia;Country;Import;Table;4763;23324.31
2020;10;Australia;Country;Import;Wine;5942;13356.74
2020;10;Australia;Country;Import;Sparkling;1189;4252.13
2020;10;Australia;Country;Export;Table;3282;12126.51
2020;10;Australia;Country;Export;Wine;575;2620.04
2020;10;Australia;Country;Export;Sparkling;4370;10475.15
2020;11;Australia;Country;Import;Table;4866;13738.7
2020;11;Australia;Country;Import;Wine;3013;12903.71
2020;11;Australia;Country;Import;Sparkling;6641;28485.41
2020;11;Australia;Country;Export;Table;3450;14953.28
2020;11;Australia;Country;Export;Wine;2013;5516.97
2020;11;Australia;Country;Export;Sparkling;352;1490.49
2020;12;Australia;Country;Import;Table;3309;15746.13
2020;12;Australia;Country;Import;Wine;3906;9657.16
2020;12;Australia;Country;Import;Sparkling;6581;24663.46
2020;12;Australia;Country;Export;Table;6801;24830.54
2020;12;Australia;Country;Export;Wine;337;1028.33
2020;12;Australia;Country;Export;Sparkling;3689;10238.07
2021;1;Australia;Country;Import;Table;1193;2909.81
2021;1;Australia;Country;Import;Wine;5054;18020.21
2021;1;Australia;Country;Import;Sparkling;1789;8795.23
2021;1;Australia;Country;Export;Table;5038;15481.25
2021;1;Australia;Country;Export;Wine;728;2143.91
2021;1;Australia;Country;Export;Sparkling;2403;5005.68
2021;2;Australia;Country;Import;Table;6547;16384.26
2021;2;Australia;Country;Import;Wine;4016;18760.4
2021;2;Australia;Country;Import;Sparkling;2791;11050.81
2021;2;Australia;Country;Export;Table;903;2726.1
2021;2;Australia;Country;Export;Wine;3456;8170.16
2021;2;Australia;Country;Export;Sparkling;5113;19090.44
2021;3;Australia;Country;Import;Table;1634;3490.27
2021;3;Australia;Country;Import;Wine;1921;7208.37
2021;3;Australia;Country;Import;Sparkling;4257;20959.19
2021;3;Australia;Country;Export;Table;75;365.4
2021;3;Australia;Country;Export;Wine;5235;18504.01
2021;3;Australia;Country;Export;Sparkling;2710;5710.42
2021;4;Australia;Country;Import;Table;3122;7250.77
2021;4;Australia;Country;Import;Wine;3783;8416.01
2021;4;Australia;Country;Import;Sparkling;2824;12469.71
2021;4;Australia;Country;Export;Table;63;244.11
2021;4;Australia;Country;Export;Wine;580;2094.81
2021;4;Australia;Country;Export;Sparkling;2928;13126.77
2021;5;Australia;Country;Import;Table;487;2221.18
2021;5;Australia;Country;Import;Wine;1339;3575.93
2021;5;Australia;Country;Import;Sparkling;5826;25877.99
2021;5;Australia;Country;Export;Table;3766;10000.45
2021;5;Australia;Country;Export;Wine;935;2106.63
2021;5;Australia;Country;Export;Sparkling;3064;7668.3
2021;6;Australia;Country;Import;Table;358;1367.8
2021;6;Australia;Country;Import;Wine;2987;7469.32
2021;6;Australia;Country;Import;Sparkling;1763;4096.35
2021;6;Australia;Country;Export;Table;762;3599.15
2021;6;Australia;Country;Export;Wine;4615;21626.51
2021;6;Australia;Country;Export;Sparkling;5083;24638.4
2021;7;Australia;Country;Import;Table;2247;8222.53
2021;7;Australia;Country;Import;Wine;6097;17187.19
2021;7;Australia;Country;Import;Sparkling;5425;26766.08
2021;7;Australia;Country;Export;Table;3184;6522.69
2021;7;Australia;Country;Export;Wine;274;623.58
2021;7;Australia;Country;Export;Sparkling;6751;21877.96
2021;8;Australia;Country;Import;Table;6440;31434.36
2021;8;Australia;Country;Import;Wine;3006;12300.05
2021;8;Australia;Country;Import;Sparkling;2311;6639.83
2021;8;Australia;Country;Export;Table;6798;15566.37
2021;8;Australia;Country;Export;Wine;4022;18550.34
2021;8;Australia;Country;Export;Sparkling;1688;4841.81
2021;9;Australia;Country;Import;Table;4770;20342.76
2021;9;Australia;Country;Import;Wine;3207;6503.62
2021;9;Australia;Country;Import;Sparkling;6919;29414.28
2021;9;Australia;Country;Export;Table;1354;2804.74
2021;9;Australia;Country;Export;Wine;4353;12308.32
2021;9;Australia;Country;Export;Sparkling;462;1258.59
2021;10;Australia;Country;Import;Table;5186;11175.36
2021;10;Australia;Country;Import;Wine;4949;23312.64
2021;10;Australia;Country;Import;Sparkling;968;3770.78
2021;10;Australia;Country;Export;Table;5611;25941.74
2021;10;Australia;Country;Export;Wine;4225;20215.1
2021;10;Australia;Country;Export;Sparkling;3277;16343.6
2021;11;Australia;Country;Import;Table;6947;31185.01
2021;11;Australia;Country;Import;Wine;5213;21356.76
2021;11;Australia;Country;Import;Sparkling;1734;6742.92
2021;11;Australia;Country;Export;Table;5682;22487.01
2021;11;Australia;Country;Export;Wine;4066;13326.88
2021;11;Australia;Country;Export;Sparkling;5524;12189.19
2021;12;Australia;Country;Import;Table;5573;21310.2
2021;12;Australia;Country;Import;Wine;6182;25439.17
2021;12;Australia;Country;Import;Sparkling;4634;9748.47
2021;12;Australia;Country;Export;Table;1453;7105.17
2021;12;Australia;Country;Export;Wine;490;1714.92
2021;12;Australia;Country;Export;Sparkling;5142;17482.34
2022;1;Australia;Country;Import;Table;6914;14346.69
2022;1;Australia;Country;Import;Wine;2562;6363.05
2022;1;Australia;Country;Import;Sparkling;3320;16503.08
2022;1;Australia;Country;Export;Table;3593;16642.9
2022;1;Australia;Country;Export;Wine;3112;11907.08
2022;1;Australia;Country;Export;Sparkling;2628;12594.5
2022;2;Australia;Country;Import;Table;6486;31489.1
2022;2;Australia;Country;Import;Wine;1353;6570.38
2022;2;Australia;Country;Import;Sparkling;5778;17331.77
2022;2;Australia;Country;Export;Table;4699;11727.67
2022;2;Australia;Country;Export;Wine;2855;9279.63
2022;2;Australia;Country;Export;Sparkling;5565;18464.09
2022;3;Australia;Country;Import;Table;4573;15721.52
2022;3;Australia;Country;Import;Wine;1029;2232.17
2022;3;Australia;Country;Import;Sparkling;3591;17685.85
2022;3;Australia;Country;Export;Table;3605;8009.82
2022;3;Australia;Country;Export;Wine;2473;10051.51
2022;3;Australia;Country;Export;Sparkling;2753;11117.21
2022;4;Australia;Country;Import;Table;2585;6306.45
2022;4;Australia;Country;Import;Wine;5545;16424.46
2022;4;Australia;Country;Import;Sparkling;2450;7981.88
2022;4;Australia;Country;Export;Table;3602;10787.03
2022;4;Australia;Country;Export;Wine;5563;25327.13
2022;4;Australia;Country;Export;Sparkling;1564;3813.67
2022;5;Australia;Country;Import;Table;2680;9770.6
2022;5;Australia;Country;Import;Wine;6204;17568.28
2022;5;Australia;Country;Import;Sparkling;5394;14026.84
2022;5;Australia;Country;Export;Table;471;2036.5
2022;5;Australia;Country;Export;Wine;5342;26586.93
2022;5;Australia;Country;Export;Sparkling;4763;21290.17
2022;6;Australia;Country;Import;Table;3826;13546.76
2022;6;Australia;Country;Import;Wine;6778;33817.2
2022;6;Australia;Country;Import;Sparkling;243;629.85
2022;6;Australia;Country;Export;Table;4765;19160.58
2022;6;Australia;Country;Export;Wine;6838;33932.31
2022;6;Australia;Country;Export;Sparkling;2879;10159.6
2022;7;Australia;Country;Import;Table;6161;17388.37
2022;7;Australia;Country;Import;Wine;3770;11732.98
2022;7;Australia;Country;Import;Sparkling;2386;8571.28
2022;7;Australia;Country;Export;Table;1815;7145.42
2022;7;Australia;Country;Export;Wine;6449;21203.4
2022;7;Australia;Country;Export;Sparkling;2216;7474.3
2022;8;Australia;Country;Import;Table;4868;19388.06
2022;8;Australia;Country;Import;Wine;1189;3529.16
2022;8;Australia;Country;Import;Sparkling;6542;15934.29
2022;8;Australia;Country;Export;Table;3566;9114.65
2022;8;Australia;Country;Export;Wine;6782;23047.06
2022;8;Australia;Country;Export;Sparkling;1677;7356.03
2022;9;Australia;Country;Import;Table;1532;7110.42
2022;9;Australia;Country;Import;Wine;419;1678.95
2022;9;Australia;Country;Import;Sparkling;3242;6923.19
2022;9;Australia;Country;Export;Table;1835;7757.3
2022;9;Australia;Country;Export;Wine;5554;25668.34
2022;9;Australia;Country;Export;Sparkling;6405;29377.95
2022;10;Australia;Country;Import;Table;5293;13682.75
2022;10;Australia;Country;Import;Wine;5527;12931.56
2022;10;Australia;Country;Import;Sparkling;5955;23122.73
2022;10;Australia;Country;Export;Table;4129;18626.68
2022;10;Australia;Country;Export;Wine;210;1015.48
2022;10;Australia;Country;Export;Sparkling;2798;6361.74
2022;11;Australia;Country;Import;Table;879;3029.67
2022;11;Australia;Country;Import;Wine;2026;7831.65
2022;11;Australia;Country;Import;Sparkling;5176;25470.96
2022;11;Australia;Country;Export;Table;2299;8120.59
2022;11;Australia;Country;Export;Wine;6737;23665.2
2022;11;Australia;Country;Export;Sparkling;6354;31166.53
2022;12;Australia;Country;Import;Table;6455;19680.13
2022;12;Australia;Country;Import;Wine;4504;17971.0
2022;12;Australia;Country;Import;Sparkling;2221;7862.14
2022;12;Australia;Country;Export;Table;327;741.68
2022;12;Australia;Country;Export;Wine;4671;12352.43
2022;12;Australia;Country;Export;Sparkling;1767;7555.6
2023;1;Australia;Country;Import;Table;1640;3540.02
2023;1;Australia;Country;Import;Wine;5425;15892.16
2023;1;Australia;Country;Import;Sparkling;1436;5794.91
2023;1;Australia;Country;Export;Table;5578;25390.65
2023;1;Australia;Country;Export;Wine;1658;8004.44
2023;1;Australia;Country;Export;Sparkling;4682;19864.83
2023;2;Australia;Country;Import;Table;5363;18589.69
2023;2;Australia;Country;Import;Wine;5209;21455.24
2023;2;Australia;Country;Import;Sparkling;738;3204.33
2023;2;Australia;Country;Export;Table;4273;14792.76
2023;2;Australia;Country;Export;Wine;2132;7506.71
2023;2;Australia;Country;Export;Sparkling;786;3649.78
2023;3;Australia;Country;Import;Table;5251;24985.93
2023;3;Australia;Country;Import;Wine;2427;6728.29
2023;3;Australia;Country;Import;Sparkling;5678;27187.92
2023;3;Australia;Country;Export;Table;5562;25541.84
2023;3;Australia;Country;Export;Wine;2968;13263.41
2023;3;Australia;Country;Export;Sparkling;920;1971.5
2023;4;Australia;Country;Import;Table;1739;4460.75
2023;4;Australia;Country;Import;Wine;5188;14223.44
2023;4;Australia;Country;Import;Sparkling;1615;7963.95
2023;4;Australia;Country;Export;Table;4670;14043.28
2023;4;Australia;Country;Export;Wine;4266;12369.65
2023;4;Australia;Country;Export;Sparkling;1555;4162.88
2023;5;Australia;Country;Import;Table;2106;9433.75
2023;5;Australia;Country;Import;Wine;5006;14287.05
2023;5;Australia;Country;Import;Sparkling;3769;18107.56
2023;5;Australia;Country;Export;Table;2301;7858.65
2023;5;Australia;Country;Export;Wine;5843;13589.19
2023;5;Australia;Country;Export;Sparkling;6388;27712.69
2023;6;Australia;Country;Import;Table;1082;4068.12
2023;6;Australia;Country;Import;Wine;5068;15146.52
2023;6;Australia;Country;Import;Sparkling;389;1448.9
2023;6;Australia;Country;Export;Table;4958;17439.76
2023;6;Australia;Country;Export;Wine;840;3268.59
2023;6;Australia;Country;Export;Sparkling;4238;16340.65
2023;7;Australia;Country;Import;Table;1236;4900.94
2023;7;Australia;Country;Import;Wine;4283;15877.76
2023;7;Australia;Country;Import;Sparkling;6483;22246.3
2023;7;Australia;Country;Export;Table;3319;13446.33
2023;7;Australia;Country;Export;Wine;752;3403.81
2023;7;Australia;Country;Export;Sparkling;5706;27819.15
2023;8;Australia;Country;Import;Table;3803;14255.63
2023;8;Australia;Country;Import;Wine;2664;5683.3
2023;8;Australia;Country;Import;Sparkling;1099;4855.56
2023;8;Australia;Country;Export;Table;2974;12407.78
2023;8;Australia;Country;Export;Wine;5662;16173.36
2023;8;Australia;Country;Export;Sparkling;5645;12966.4
2023;9;Australia;Country;Import;Table;3582;15630.86
2023;9;Australia;Country;Import;Wine;4388;10986.72
2023;9;Australia;Country;Import;Sparkling;6445;16462.03
2023;9;Australia;Country;Export;Table;4927;12247.66
2023;9;Australia;Country;Export;Wine;409;1110.94
2023;9;Australia;Country;Export;Sparkling;217;992.36
2023;10;Australia;Country;Import;Table;2855;13496.79
2023;10;Australia;Country;Import;Wine;4933;11030.97
2023;10;Australia;Country;Import;Sparkling;2889;10059.77
2023;10;Australia;Country;Export;Table;5024;18163.64
2023;10;Australia;Country;Export;Wine;4833;19577.99
2023;10;Australia;Country;Export;Sparkling;2023;7535.39
2023;11;Australia;Country;Import;Table;3126;10567.43
2023;11;Australia;Country;Import;Wine;136;610.3
2023;11;Australia;Country;Import;Sparkling;4588;9580.84
2023;11;Australia;Country;Export;Table;3727;16536.58
2023;11;Australia;Country;Export;Wine;4266;14976.54
2023;11;Australia;Country;Export;Sparkling;2519;5469.97
2023;12;Australia;Country;Import;Table;6262;13644.28
2023;12;Australia;Country;Import;Wine;3839;12361.6
2023;12;Australia;Country;Import;Sparkling;3251;11678.58
2023;12;Australia;Country;Export;Table;3148;11181.46
2023;12;Australia;Country;Export;Wine;3315;13928.36
2023;12;Australia;Country;Export;Sparkling;4161;18221.16
2024;1;Australia;Country;Import;Table;5797;16777.79
2024;1;Australia;Country;Import;Wine;1237;3071.84
2024;1;Australia;Country;Import;Sparkling;5070;13268.15
2024;1;Australia;Country;Export;Table;3572;14667.72
2024;1;Australia;Country;Export;Wine;609;2582.3
2024;1;Australia;Country;Export;Sparkling;495;1261.28
2024;2;Australia;Country;Import;Table;5095;18121.47
2024;2;Australia;Country;Import;Wine;3260;11844.48
2024;2;Australia;Country;Import;Sparkling;379;1343.98
2024;2;Australia;Country;Export;Table;6152;27498.83
2024;2;Australia;Country;Export;Wine;1603;6628.01
2024;2;Australia;Country;Export;Sparkling;3052;15216.95
2024;3;Australia;Country;Import;Table;2615;7668.4
2024;3;Australia;Country;Import;Wine;2669;11753.97
2024;3;Australia;Country;Import;Sparkling;1864;5971.51
2024;3;Australia;Country;Export;Table;6561;16279.83
2024;3;Australia;Country;Export;Wine;3937;16889.56
2024;3;Australia;Country;Export;Sparkling;5168;16703.36
2024;4;Australia;Country;Import;Table;2563;9884.92
2024;4;Australia;Country;Import;Wine;4902;15841.52
2024;4;Australia;Country;Import;Sparkling;6384;28372.9
2024;4;Australia;Country;Export;Table;3488;9783.48
2024;4;Australia;Country;Export;Wine;2247;9804.57
2024;4;Australia;Country;Export;Sparkling;5058;22876.99
2024;5;Australia;Country;Import;Table;3840;15102.02
2024;5;Australia;Country;Import;Wine;2425;5224.09
2024;5;Australia;Country;Import;Sparkling;4264;14677.57
2024;5;Australia;Country;Export;Table;4435;14849.47
2024;5;Australia;Country;Export;Wine;5039;23312.67
2024;5;Australia;Country;Export;Sparkling;1330;3183.34
2024;6;Australia;Country;Import;Table;571;1358.56
2024;6;Australia;Country;Import;Wine;4264;10159.57
2024;6;Australia;Country;Import;Sparkling;1651;4643.49
2024;6;Australia;Country;Export;Table;4716;15596.37
2024;6;Australia;Country;Export;Wine;1265;4424.03
2024;6;Australia;Country;Export;Sparkling;1203;5292.63
2024;7;Australia;Country;Import;Table;310;1080.29
2024;7;Australia;Country;Import;Wine;4277;13106.65
2024;7;Australia;Country;Import;Sparkling;5322;24502.97
2024;7;Australia;Country;Export;Table;6961;23146.53
2024;7;Australia;Country;Export;Wine;4831;15532.24
2024;7;Australia;Country;Export;Sparkling;2002;8636.65
2024;8;Australia;Country;Import;Table;3888;16744.27
2024;8;Australia;Country;Import;Wine;2365;8135.2
2024;8;Australia;Country;Import;Sparkling;6846;14900.79
2024;8;Australia;Country;Export;Table;82;213.45
2024;8;Australia;Country;Export;Wine;4652;14858.39
2024;8;Australia;Country;Export;Sparkling;3566;10668.94
2024;9;Australia;Country;Import;Table;207;867.59
2024;9;Australia;Country;Import;Wine;2241;6321.74
2024;9;Australia;Country;Import;Sparkling;3871;8398.4
2024;9;Australia;Country;Export;Table;1101;5196.43
2024;9;Australia;Country;Export;Wine;5748;25177.18
2024;9;Australia;Country;Export;Sparkling;5435;20725.63
2024;10;Australia;Country;Import;Table;5504;23860.48
2024;10;Australia;Country;Import;Wine;6174;17329.1
2024;10;Australia;Country;Import;Sparkling;2435;8175.12
2024;10;Australia;Country;Export;Table;5650;17461.98
2024;10;Australia;Country;Export;Wine;4247;9466.07
2024;10;Australia;Country;Export;Sparkling;2328;10688.68
2024;11;Australia;Country;Import;Table;6039;17691.91
2024;11;Australia;Country;Import;Wine;1098;3339.52
2024;11;Australia;Country;Import;Sparkling;4447;15533.04
2024;11;Australia;Country;Export;Table;2216;8592.69
2024;11;Australia;Country;Export;Wine;2428;5846.79
2024;11;Australia;Country;Export;Sparkling;338;1220.03
2024;12;Australia;Country;Import;Table;6190;29152.28
2024;12;Australia;Country;Import;Wine;624;1608.56
2024;12;Australia;Country;Import;Sparkling;5373;19939.47
2024;12;Australia;Country;Export;Table;2443;10259.88
2024;12;Australia;Country;Export;Wine;1062;3623.39
2024;12;Australia;Country;Export;Sparkling;2410;6300.22
2015;1;South Africa;Country;Import;Table;3562;7712.49
2015;1;South Africa;Country;Import;Wine;1401;4261.58
2015;1;South Africa;Country;Import;Sparkling;2947;9226.95
2015;1;South Africa;Country;Export;Table;3305;9450.32
2015;1;South Africa;Country;Export;Wine;577;1527.22
2015;1;South Africa;Country;Export;Sparkling;3024;14889.68
2015;2;South Africa;Country;Import;Table;5526;24147.83
2015;2;South Africa;Country;Import;Wine;2746;6049.07
2015;2;South Africa;Country;Import;Sparkling;4700;22733.09
2015;2;South Africa;Country;Export;Table;3329;11986.75
2015;2;South Africa;Country;Export;Wine;6782;23439.84
2015;2;South Africa;Country;Export;Sparkling;3344;11571.48
2015;3;South Africa;Country;Import;Table;6340;19419.55
2015;3;South Africa;Country;Import;Wine;365;1524.18
2015;3;South Africa;Country;Import;Sparkling;5617;13818.87
2015;3;South Africa;Country;Export;Table;4050;18747.63
2015;3;South Africa;Country;Export;Wine;1030;2993.51
2015;3;South Africa;Country;Export;Sparkling;4845;17665.23
2015;4;South Africa;Country;Import;Table;4981;16017.02
2015;4;South Africa;Country;Import;Wine;2957;13386.11
2015;4;South Africa;Country;Import;Sparkling;777;2459.49
2015;4;South Africa;Country;Export;Table;1517;5533.25
2015;4;South Africa;Country;Export;Wine;2093;6516.66
2015;4;South Africa;Country;Export;Sparkling;4014;14233.2
2015;5;South Africa;Country;Import;Table;4216;15315.68
2015;5;South Africa;Country;Import;Wine;4903;12115.37
2015;5;South Africa;Country;Import;Sparkling;2936;9584.78
2015;5;South Africa;Country;Export;Table;6579;32397.51
2015;5;South Africa;Country;Export;Wine;2391;10863.64
2015;5;South Africa;Country;Export;Sparkling;1180;5436.72
2015;6;South Africa;Country;Import;Table;1300;5296.75
2015;6;South Africa;Country;Import;Wine;3123;10080.51
2015;6;South Africa;Country;Import;Sparkling;5595;18769.55
2015;6;South Africa;Country;Export;Table;965;2684.37
2015;6;South Africa;Country;Export;Wine;6902;29620.95
2015;6;South Africa;Country;Export;Sparkling;3090;11127.47
2015;7;South Africa;Country;Import;Table;4693;11239.71
2015;7;South Africa;Country;Import;Wine;6291;25983.35
2015;7;South Africa;Country;Import;Sparkling;2022;5212.34
2015;7;South Africa;Country;Export;Table;4940;14310.99
2015;7;South Africa;Country;Export;Wine;5548;19030.79
2015;7;South Africa;Country;Export;Sparkling;3886;19370.48
2015;8;South Africa;Country;Import;Table;6776;30350.22
2015;8;South Africa;Country;Import;Wine;3716;13571.59
2015;8;South Africa;Country;Import;Sparkling;2676;8849.96
2015;8;South Africa;Country;Export;Table;5602;18545.1
2015;8;South Africa;Country;Export;Wine;1375;4808.63
2015;8;South Africa;Country;Export;Sparkling;624;2772.83
2015;9;South Africa;Country;Import;Table;1425;5120.31
2015;9;South Africa;Country;Import;Wine;5284;17878.97
2015;9;South Africa;Country;Import;Sparkling;5674;24859.19
2015;9;South Africa;Country;Export;Table;6177;27211.18
2015;9;South Africa;Country;Export;Wine;4514;10597.3
2015;9;South Africa;Country;Export;Sparkling;4447;16346.07
2015;10;South Africa;Country;Import;Table;3572;11620.25
2015;10;South Africa;Country;Import;Wine;3800;11031.48
2015;10;South Africa;Country;Import;Sparkling;1349;6655.2
2015;10;South Africa;Country;Export;Table;936;3683.53
2015;10;South Africa;Country;Export;Wine;3035;13005.86
2015;10;South Africa;Country;Export;Sparkling;6580;19189.39
2015;11;South Africa;Country;Import;Table;6651;26483.18
2015;11;South Africa;Country;Import;Wine;5946;16397.85
2015;11;South Africa;Country;Import;Sparkling;3350;7024.57
2015;11;South Africa;Country;Export;Table;4422;18437.22
2015;11;South Africa;Country;Export;Wine;5896;21950.62
2015;11;South Africa;Country;Export;Sparkling;1576;4326.12
2015;12;South Africa;Country;Import;Table;4760;18376.97
2015;12;South Africa;Country;Import;Wine;2206;9407.93
2015;12;South Africa;Country;Import;Sparkling;2844;7806.35
2015;12;South Africa;Country;Export;Table;6876;27420.3
2015;12;South Africa;Country;Export;Wine;6745;23268.2
2015;12;South Africa;Country;Export;Sparkling;3128;8002.66
2016;1;South Africa;Country;Import;Table;6995;24769.85
2016;1;South Africa;Country;Import;Wine;2254;7088.17
2016;1;South Africa;Country;Import;Sparkling;3084;7992.62
2016;1;South Africa;Country;Export;Table;1146;5148.9
2016;1;South Africa;Country;Export;Wine;5644;11555.76
2016;1;South Africa;Country;Export;Sparkling;4881;23022.4
2016;2;South Africa;Country;Import;Table;143;682.78
2016;2;South Africa;Country;Import;Wine;717;3380.52
2016;2;South Africa;Country;Import;Sparkling;1293;4103.72
2016;2;South Africa;Country;Export;Table;2151;10218.07
2016;2;South Africa;Country;Export;Wine;861;3551.21
2016;2;South Africa;Country;Export;Sparkling;5899;20202.66
2016;3;South Africa;Country;Import;Table;5799;18642.77
2016;3;South Africa;Country;Import;Wine;2051;5639.06
2016;3;South Africa;Country;Import;Sparkling;2188;9564.51
2016;3;South Africa;Country;Export;Table;400;1198.84
2016;3;South Africa;Country;Export;Wine;6920;15912.59
2016;3;South Africa;Country;Export;Sparkling;1314;4662.82
2016;4;South Africa;Country;Import;Table;5010;14551.94
2016;4;South Africa;Country;Import;Wine;6784;32725.16
2016;4;South Africa;Country;Import;Sparkling;6497;24384.73
2016;4;South Africa;Country;Export;Table;4256;9897.58
2016;4;South Africa;Country;Export;Wine;2357;6507.11
2016;4;South Africa;Country;Export;Sparkling;610;1824.07
2016;5;South Africa;Country;Import;Table;4198;10656.09
2016;5;South Africa;Country;Import;Wine;5810;13422.8
2016;5;South Africa;Country;Import;Sparkling;6953;20367.65
2016;5;South Africa;Country;Export;Table;2900;6518.39
2016;5;South Africa;Country;Export;Wine;2970;8183.61
2016;5;South Africa;Country;Export;Sparkling;6378;20486.82
2016;6;South Africa;Country;Import;Table;6783;24891.2
2016;6;South Africa;Country;Import;Wine;6952;20537.81
2016;6;South Africa;Country;Import;Sparkling;1799;4466.06
2016;6;South Africa;Country;Export;Table;5867;18253.29
2016;6;South Africa;Country;Export;Wine;2586;8577.64
2016;6;South Africa;Country;Export;Sparkling;4233;15872.71
2016;7;South Africa;Country;Import;Table;5413;16444.57
2016;7;South Africa;Country;Import;Wine;3251;13885.22
2016;7;South Africa;Country;Import;Sparkling;5381;19972.96
2016;7;South Africa;Country;Export;Table;340;1149.01
2016;7;South Africa;Country;Export;Wine;4852;15104.99
2016;7;South Africa;Country;Export;Sparkling;3216;12347.47
2016;8;South Africa;Country;Import;Table;4944;22780.76
2016;8;South Africa;Country;Import;Wine;893;4016.31
2016;8;South Africa;Country;Import;Sparkling;4489;20055.84
2016;8;South Africa;Country;Export;Table;4040;11246.11
2016;8;South Africa;Country;Export;Wine;1026;3871.81
2016;8;South Africa;Country;Export;Sparkling;1250;6073.61
2016;9;South Africa;Country;Import;Table;171;844.83
2016;9;South Africa;Country;Import;Wine;3865;15681.14
2016;9;South Africa;Country;Import;Sparkling;6954;25328.45
2016;9;South Africa;Country;Export;Table;737;2215.34
2016;9;South Africa;Country;Export;Wine;5414;23195.43
2016;9;South Africa;Country;Export;Sparkling;6864;17289.31
2016;10;South Africa;Country;Import;Table;71;179.73
2016;10;South Africa;Country;Import;Wine;2054;8823.35
2016;10;South Africa;Country;Import;Sparkling;4002;17289.97
2016;10;South Africa;Country;Export;Table;3828;10316.0
2016;10;South Africa;Country;Export;Wine;394;938.16
2016;10;South Africa;Country;Export;Sparkling;6028;29819.84
2016;11;South Africa;Country;Import;Table;3381;9812.99
2016;11;South Africa;Country;Import;Wine;6493;19887.96
2016;11;South Africa;Country;Import;Sparkling;3357;6735.34
2016;11;South Africa;Country;Export;Table;589;1770.55
2016;11;South Africa;Country;Export;Wine;2343;5266.44
2016;11;South Africa;Country;Export;Sparkling;5123;20634.88
